id,prediction,probability
1077,1,0.579348647786891
1078,0,0.08937770761280851
1079,0,0.3292239176156022
1080,0,0.45471409193555345
1081,1,0.6630738284452867
1082,0,0.35115175612575755
1083,0,0.33210774523835135
1084,1,0.8387506452797141
1085,1,0.6189763875557317
1086,1,0.5704013841153367
1087,0,0.06927622822118674
1088,1,0.8371132514688635
1089,1,0.6231767754588925
1090,0,0.49008054376707966
1091,1,0.7160186169266568
1092,0,0.32051774550306766
1093,0,0.23571108757012726
1094,0,0.2568978306517282
1095,0,0.48094563282431274
1096,1,0.5540364770544479
1097,0,0.3967209379970939
1098,1,0.803488661141111
1099,1,0.7721287470982134
1100,0,0.10924416697811441
1101,1,0.6690836258225108
1102,0,0.3171024791552541
1103,0,0.43469994603669015
1104,1,0.5577603298549842
1105,1,0.6828966146225736
1106,0,0.19770452912330236
1107,0,0.43878647375411844
1108,0,0.14589701921636333
1109,1,0.6764375912913076
1110,1,0.5118726148827619
1111,1,0.9090015126596793
1112,1,0.9827190827421646
1113,1,0.9567897522828259
1114,1,0.6022954728078593
1115,1,0.5286260696190107
1116,1,0.6356120187956728
1117,1,0.6669693001596861
1118,1,0.5415710453457696
1119,1,0.8643839443635006
1120,0,0.30044563356231335
1121,1,0.6776920504049054
1122,0,0.45871704832930865
1123,1,0.6892525709515266
1124,1,0.7973761732124581
1125,1,0.7023224655460486
1126,0,0.13928986444772953
1127,0,0.18371790345468958
1128,0,0.4624063437363374
1129,0,0.2881720945028991
1130,0,0.11383476254654887
1131,0,0.15938547739737088
1132,0,0.3542426461553223
1133,0,0.36762532345761517
1134,1,0.8650998196851141
1135,0,0.43659451505164076
1136,0,0.18787242074484972
1137,0,0.3065092684881277
1138,1,0.8150514810883015
1139,0,0.3289894093857145
1140,0,0.4796657775877255
1141,1,0.7070814099701005
1142,0,0.31691546453234853
1143,0,0.3660543767404678
1144,1,0.6631743856390391
1145,1,0.6005177338469719
1146,0,0.3022363235256181
1147,0,0.2703612294781177
1148,1,0.8918239531679117
1149,0,0.2566631157545903
1150,0,0.3679583003041719
1151,0,0.15613119685837368
1152,0,0.0771308729774766
1153,1,0.7687226612977347
1154,0,0.1833262716616684
1155,1,0.580845045064737
1156,0,0.3645414150483668
1157,0,0.3571046559993327
1158,0,0.42174747551397607
1159,0,0.4301215871334427
1160,1,0.8722535645301545
1161,1,0.6403685530738623
1162,0,0.3828556123227049
1163,0,0.35582635047644534
1164,0,0.261837080755822
1165,0,0.25667693923542456
1166,0,0.23430703471702516
1167,1,0.5645843717007036
1168,0,0.42892995983002713
1169,0,0.15580543051159174
1170,1,0.6139992080952387
1171,1,0.577660017452889
1172,1,0.6403288514042846
1173,1,0.6028033313045724
1174,0,0.4595445442259665
1175,0,0.3371925009080472
1176,1,0.5012180451018311
1177,0,0.3421875267780916
1178,0,0.3059121008033296
1179,0,0.30395567589569455
1180,0,0.1903569558332121
1181,0,0.1248652618650942
1182,1,0.5989317342958963
1183,0,0.3654288285651044
1184,1,0.5519290319422004
1185,0,0.37170938552557226
1186,0,0.14356290407518563
1187,1,0.7017112980169695
1188,0,0.495935406058222
1189,1,0.5750311267613156
1190,0,0.3488853457722236
1191,1,0.6067923779213896
1192,1,0.6657634164486586
1193,0,0.22793289363860889
1194,0,0.3187868220953641
1195,0,0.40416753546761747
1196,0,0.2979071811175749
1197,0,0.4747731151011807
1198,1,0.6358027295683678
1199,0,0.4786961418497321
1200,1,0.7568396582377728
1201,1,0.5558174146828821
1202,1,0.8895679303483758
1203,0,0.3094402390446219
1204,0,0.12866566302484356
1205,0,0.33250755376621843
1206,0,0.22279404920337761
1207,0,0.21515406437894588
1208,0,0.4715754544672278
1209,0,0.32240638422551654
1210,1,0.5162307297196025
1211,0,0.32744103261978136
1212,0,0.342459453357352
1213,0,0.07178960737456315
1214,1,0.5094446901900738
1215,1,0.5648474569175423
1216,0,0.09486128714136205
1217,0,0.22686212579430157
1218,0,0.39131591297209845
1219,1,0.6399130820682596
1220,1,0.8553650850167449
1221,0,0.11007037435410451
1222,0,0.4851573052678929
1223,1,0.5650459686923687
1224,1,0.5578964340114942
1225,1,0.7669134561677372
1226,0,0.48894488487177856
1227,0,0.42290964443373213
1228,1,0.8318368286896671
1229,1,0.5326818314444187
1230,0,0.24330160775029847
1231,1,0.504819305848436
1232,1,0.9010244710528327
1233,0,0.4299563538489795
1234,1,0.9027020768326522
1235,0,0.47101785822339604
1236,0,0.27396446462027824
1237,0,0.4509474189652643
1238,0,0.33949055201647343
1239,1,0.6139472205577637
1240,0,0.37846382400504064
1241,0,0.19352870145008425
1242,0,0.4970113464021802
1243,0,0.056231477834247076
1244,1,0.7105294161162826
1245,1,0.5141924927796983
1246,0,0.16718166182415606
1247,0,0.27803229390332324
1248,1,0.7833224839603214
1249,1,0.6645719105572331
1250,0,0.33038859382148256
1251,1,0.5656508506959732
1252,1,0.5801506831034504
1253,1,0.6799890803242189
1254,1,0.8982913142952372
1255,0,0.2943582282941353
1256,0,0.07632999695093498
1257,0,0.36909155653372644
1258,0,0.3410258679553969
1259,0,0.19850477369320385
1260,1,0.600110771415638
1261,0,0.2532938599536406
1262,0,0.32796048557927215
1263,1,0.8802684384387279
1264,0,0.18188333008969995
1265,0,0.21703891833332425
1266,0,0.3753198139224107
1267,1,0.7067054991591678
1268,1,0.774264507542237
1269,1,0.7796331209657804
1270,0,0.19414832292301762
1271,1,0.6567804715047402
1272,1,0.5123133364743373
1273,1,0.7183282832998515
1274,0,0.39789566365797385
1275,1,0.6225736725624078
1276,1,0.6456809096847665
1277,0,0.14472227197967438
1278,0,0.13981901792332094
1279,0,0.41544890889343866
1280,1,0.7466869422290958
1281,1,0.6788480547290623
1282,0,0.1312437228597995
1283,0,0.461842528165761
1284,0,0.40473322669682643
1285,0,0.37891712919494863
1286,1,0.6236954677917766
1287,0,0.22887356879937568
1288,1,0.5537206235288642
1289,0,0.23847707177336158
1290,0,0.4065726137344959
1291,1,0.5411805242317844
1292,0,0.4446302531566394
1293,1,0.5577307111760532
1294,1,0.7574372939116942
1295,0,0.3445233543536645
1296,1,0.610619124148682
1297,1,0.7338543091487456
1298,0,0.4768480883739835
1299,1,0.6965177803444016
1300,0,0.15191216511872593
1301,1,0.5636719189355173
1302,1,0.7625407537744407
1303,1,0.6512540773265938
1304,1,0.6765848112939823
1305,1,0.8966252416293408
1306,0,0.4445574773016695
1307,1,0.5435644297149781
1308,0,0.29622584943971186
1309,0,0.4644103988493475
1310,1,0.7637973521149001
1311,0,0.1877010180209465
1312,0,0.32018299685842033
1313,1,0.633956918945124
1314,0,0.35263343589006724
1315,1,0.8205361960091451
1316,1,0.6476991923045363
1317,0,0.4173757782086112
1318,1,0.5950437168031568
1319,0,0.26254378967481445
1320,1,0.7099596256616982
1321,1,0.6970859834761398
1322,1,0.7972544977699566
1323,0,0.2253028257567361
1324,1,0.8611726016531707
1325,1,0.8332439434851671
1326,0,0.4458331182393862
1327,1,0.7602926904537547
1328,1,0.687240618155826
1329,0,0.22278334177396425
1330,0,0.2445306253099606
1331,1,0.6420904825945097
1332,1,0.6947878709298598
1333,0,0.3451533258383432
1334,1,0.7374385807413043
1335,1,0.8517923734094263
1336,0,0.25840792279921504
1337,0,0.32317778913570355
1338,1,0.904940185414706
1339,1,0.5979736188484095
1340,1,0.5616137648717275
1341,0,0.36546286292250474
1342,0,0.16176785168353053
1343,1,0.5510629377879389
1344,1,0.5444929746585396
1345,0,0.46389726536581927
1346,0,0.31289017144825576
1347,0,0.4954547132970252
1348,0,0.17963488110637155
1349,0,0.25802745813903644
1350,0,0.21237969179129274
1351,1,0.5353471139488128
1352,1,0.6560436920364738
1353,1,0.8139311474252239
1354,0,0.483589365018799
1355,1,0.837358764151874
1356,0,0.44373412167848136
1357,0,0.34087235423554246
1358,0,0.13729880735617025
1359,0,0.4572976679572354
1360,1,0.6595986178799679
1361,1,0.7895126415905379
1362,1,0.8119334214678956
1363,1,0.7936581590808742
1364,0,0.4851851902762126
1365,0,0.10987145284237164
1366,1,0.5097297870430244
1367,0,0.2783690804114699
1368,0,0.29586895744525715
1369,1,0.630237437374794
1370,0,0.41069741929379805
1371,0,0.22274213188138695
1372,0,0.19503603819434293
1373,1,0.8522455827498117
1374,0,0.43977662701679404
1375,0,0.09910882255296825
1376,0,0.354815144859062
1377,0,0.16211857014988676
1378,1,0.7804649797848398
1379,1,0.5177926304478861
1380,0,0.28708331255828834
1381,1,0.5391269410772959
1382,0,0.2700886262814357
1383,1,0.5263977990405317
1384,0,0.3846889638496876
1385,1,0.6394800321682005
1386,0,0.4593987132765204
1387,0,0.10131592203243203
1388,1,0.8156056629286921
1389,0,0.14668771647526835
1390,1,0.9193824802989026
1391,1,0.5940030590041118
1392,1,0.6728205147496966
1393,1,0.8827063372493229
1394,1,0.9079773108664964
1395,1,0.5878846941239629
1396,0,0.40685297116407815
1397,0,0.18673754494362838
1398,0,0.2559195962801266
1399,1,0.6155889008568323
1400,0,0.1776637301701997
1401,0,0.26568683179223795
1402,1,0.7290186233206933
1403,1,0.6719648817886735
1404,0,0.33138273592279366
1405,0,0.2552102095364605
1406,0,0.31379880654272896
1407,1,0.6919596534071825
1408,0,0.18465851584407617
1409,1,0.5685655467237205
1410,1,0.7710678239955288
1411,1,0.7735058667268445
1412,0,0.12674215906658837
1413,0,0.4620351240667258
1414,0,0.41681862279140164
1415,0,0.49939412574585146
1416,0,0.24357558513727784
1417,0,0.4131806377891545
1418,1,0.6786259405933036
1419,0,0.09708413648415155
1420,0,0.3554609528400727
1421,0,0.25066566330930956
1422,1,0.8795283293077291
1423,0,0.4687687954309856
1424,0,0.07152673943934126
1425,0,0.4490911274483615
1426,0,0.3230236404023671
1427,0,0.46324382959216526
1428,0,0.4606136856195847
1429,0,0.43902501924866216
1430,1,0.5793325325296982
1431,0,0.0848580156740542
1432,1,0.6986767873327392
1433,0,0.18013214822461418
1434,0,0.23953839303083854
1435,0,0.3162204726031567
1436,1,0.9033590902656463
1437,1,0.7219653495554609
1438,1,0.8125990820246426
1439,1,0.859293968675686
1440,1,0.6619174670048958
1441,1,0.571053276749615
1442,1,0.5482407370826016
1443,0,0.4388340362978954
1444,0,0.17434003610049253
1445,1,0.9741018752693912
1446,1,0.851819268337537
1447,0,0.3034987354918187
1448,0,0.43123532185002406
1449,0,0.30387270657502324
1450,0,0.4441698510495883
1451,1,0.8781253124337972
1452,1,0.8095805942428036
1453,1,0.6564518492730735
1454,1,0.5692886860691486
1455,0,0.4593713040291162
1456,1,0.8627703817826204
1457,0,0.2415931652475312
1458,1,0.5158229343014017
1459,1,0.8355672065714985
1460,0,0.3897752676376129
1461,0,0.312112735879748
1462,1,0.8280582699119212
1463,0,0.2676726250606164
1464,0,0.44607144560249945
1465,0,0.289387837995919
1466,1,0.7378894976553227
1467,0,0.48098036390749344
1468,0,0.4072744464137804
1469,1,0.9110857674044055
1470,0,0.2687798806082141
1471,1,0.6124147623262444
1472,0,0.4327206205508113
1473,1,0.6238467398563217
1474,1,0.5466815871916811
1475,0,0.088105140124219
1476,1,0.7520818213422095
1477,0,0.18443734959251232
1478,1,0.6230548292181706
1479,1,0.5259001685970436
1480,0,0.25515648735790347
1481,1,0.5214846783965614
1482,1,0.6042166148342635
1483,0,0.34149052298100413
1484,0,0.47406924847619125
1485,0,0.33558836858629876
1486,0,0.38930657266658003
1487,0,0.280858554816437
1488,0,0.37395791597743894
1489,0,0.34916178327793107
1490,0,0.3061197555199211
1491,1,0.8589171466773807
1492,0,0.4082414240170376
1493,1,0.5292187226430567
1494,1,0.6295580377664145
1495,0,0.3268607516313657
1496,1,0.5840425567321283
1497,1,0.8218063585125005
1498,1,0.5849427414798121
1499,1,0.6050837031227326
